S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction
1091,policy_business_new-query,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy,POLICY_CHANGE
1092,policy_business_new-query,BW_PROD_BW,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_QUESTION
1093,policy_business_new-query,FOREMOST_AGENT_FOREMOST,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_QUESTION
1094,policy_business_new-query,FARM_PL_FAS,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",FASMM_PL_MN
1095,policy_business_new-query,SHARED_MM_FARMERSERVICE,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1096,policy_business_new-query,FARMER_SALES_FARMER_TRAINING,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1097,policy_business_new-query,FARMER_VANITY_VANITY,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1098,policy_business_new-query,SHARED_MM_HOMEOWNER,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1099,policy_business_new-query,21V,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1100,policy_business_new-query,21_VANITY_FF_AUTO_SERVICE,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1101,policy_business_new-query,21SV,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1102,policy_business_new-query,21SM,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1103,policy_business_new-query,SHARED_MAIN_MENU_FWS,Y,N,"In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.I.need.help.issuing.a.new.homeowners.policy.or.Can.you.help.me.with.an.existing.quote.on.an.auto.policy""",POLICY_CHANGE
1104,policy_business-vague,BW_PROD_BW,Y,Y,NA,TRANSFER
1105,policy_business-vague,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
1106,policy_business-vague,FARM_PL_FAS,Y,Y,NA,TRANSFER
1107,policy_business-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER
1108,policy_business-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER
1109,policy_business-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER
1110,policy_business-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER
1111,policy_business-vague,21V,Y,Y,NA,TRANSFER
1112,policy_business-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER
1113,policy_business-vague,21SV,Y,Y,NA,TRANSFER
1114,policy_business-vague,21SM,Y,Y,NA,TRANSFER
1115,policy_business-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER
1116,policy_combination-vague,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1117,policy_combination-vague,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1118,policy_combination-vague,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1119,policy_combination-vague,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1120,policy_combination-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,FARMERS_VANITY
1121,policy_combination-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FARMERS_VANITY
1122,policy_combination-vague,FARMER_VANITY_VANITY,Y,N,NA,FARMERS_VANITY
1123,policy_combination-vague,SHARED_MM_HOMEOWNER,Y,N,NA,FARMERS_VANITY
1124,policy_combination-vague,21V,Y,N,NA,POLICY_CHANGE
1125,policy_combination-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1126,policy_combination-vague,21SV,Y,N,NA,POLICY_CHANGE
1127,policy_combination-vague,21SM,Y,N,NA,POLICY_CHANGE
1128,policy_combination-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,FARMERS_VANITY
1129,policy_commercial-vague,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1130,policy_commercial-vague,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1131,policy_commercial-vague,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
1132,policy_commercial-vague,FARM_PL_FAS,Y,Y,NA,TRANSFER
1133,policy_commercial-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER
1134,policy_commercial-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER
1135,policy_commercial-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER
1136,policy_commercial-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER
1137,policy_commercial-vague,21V,Y,Y,NA,TRANSFER
1138,policy_commercial-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER
1139,policy_commercial-vague,21SV,Y,Y,NA,TRANSFER
1140,policy_commercial-vague,21SM,Y,Y,NA,TRANSFER
1141,policy_commercial-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER
1142,policy_condo-vague,BW_PROD_BW,Y,N,NA,POLICY_CHANGE
1143,policy_condo-vague,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1144,policy_condo-vague,FARM_PL_FAS,Y,N,NA,POLICY_QUESTION
1145,policy_condo-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,FAS_POLICY_AUTO
1146,policy_condo-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1147,policy_condo-vague,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1148,policy_condo-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1149,policy_condo-vague,21V,Y,N,NA,POLICY_CHANGE
1150,policy_condo-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1151,policy_condo-vague,21SV,Y,N,NA,POLICY_CHANGE
1152,policy_condo-vague,21SM,Y,N,NA,POLICY_CHANGE
1153,policy_condo-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1154,policy_date-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1155,policy_date-query,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1156,policy_date-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1157,policy_date-query,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1158,policy_date-query,SHARED_MM_FARMERSERVICE,Y,N,NA,SHARED_MAIN_MENU
1159,policy_date-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,SHARED_MAIN_MENU
1160,policy_date-query,FARMER_VANITY_VANITY,Y,N,NA,SHARED_MAIN_MENU
1161,policy_date-query,SHARED_MM_HOMEOWNER,Y,N,NA,SHARED_MAIN_MENU
1162,policy_date-query,21V,Y,N,NA,POLICY_CHANGE
1163,policy_date-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1164,policy_date-query,21SV,Y,N,NA,POLICY_CHANGE
1165,policy_date-query,21SM,Y,N,NA,POLICY_CHANGE
1166,policy_date-query,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1167,policy_earthquake-vague,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1168,policy_earthquake-vague,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1169,policy_earthquake-vague,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1170,policy_earthquake-vague,FARM_PL_FAS,Y,N,NA,FAS_PL_MAINMENU
1171,policy_earthquake-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1172,policy_earthquake-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1173,policy_earthquake-vague,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1174,policy_earthquake-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1175,policy_earthquake-vague,21V,Y,N,NA,POLICY_CHANGE
1176,policy_earthquake-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1177,policy_earthquake-vague,21SV,Y,N,NA,POLICY_CHANGE
1178,policy_earthquake-vague,21SM,Y,N,NA,POLICY_CHANGE
1179,policy_earthquake-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1180,policy_fire_dwelling-vague,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1181,policy_fire_dwelling-vague,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1182,policy_fire_dwelling-vague,FOREMOST_AGENT_FOREMOST,Y,N,NA,POLICY_QUESTION
1183,policy_fire_dwelling-vague,FARM_PL_FAS,Y,N,NA,FAS_POLICY_AUTO
1184,policy_fire_dwelling-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,FAS_POLICY_AUTO
1185,policy_fire_dwelling-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FAS_POLICY_AUTO
1186,policy_fire_dwelling-vague,FARMER_VANITY_VANITY,Y,N,NA,FAS_POLICY_AUTO
1187,policy_fire_dwelling-vague,SHARED_MM_HOMEOWNER,Y,N,NA,FAS_POLICY_AUTO
1188,policy_fire_dwelling-vague,21V,Y,N,NA,SHARED_MAIN_MENU
1189,policy_fire_dwelling-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,SHARED_MAIN_MENU
1190,policy_fire_dwelling-vague,21SV,Y,N,NA,SHARED_MAIN_MENU
1191,policy_fire_dwelling-vague,21SM,Y,N,NA,SHARED_MAIN_MENU
1192,policy_fire_dwelling-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_MAIN_MENU
1193,policy_flood-vague,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1194,policy_flood-vague,BW_PROD_BW,Y,N,NA,POLICY_QUESTION
1195,policy_flood-vague,FOREMOST_AGENT_FOREMOST,Y,Y,NA,POLICY_QUESTION
1196,policy_flood-vague,FARM_PL_FAS,Y,N,NA,FAS_ADD_DEPT_FLOOD
1197,policy_flood-vague,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1198,policy_flood-vague,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1199,policy_flood-vague,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1200,policy_flood-vague,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1201,policy_flood-vague,21V,Y,N,NA,POLICY_CHANGE
1202,policy_flood-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1203,policy_flood-vague,21SV,Y,N,NA,POLICY_CHANGE
1204,policy_flood-vague,21SM,Y,N,NA,POLICY_CHANGE
1205,policy_flood-vague,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1206,policy_golfcart-vague,SHARED_MM_BW,Y,Y,NA,TRANSFER
1207,policy_golfcart-vague,BW_PROD_BW,Y,Y,NA,TRANSFER
1208,policy_golfcart-vague,FOREMOST_AGENT_FOREMOST,Y,Y,NA,TRANSFER
1209,policy_golfcart-vague,FARM_PL_FAS,Y,Y,NA,TRANSFER
1210,policy_golfcart-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER
1211,policy_golfcart-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER
1212,policy_golfcart-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER
1213,policy_golfcart-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER
1214,policy_golfcart-vague,21V,Y,Y,NA,TRANSFER
1215,policy_golfcart-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER
1216,policy_golfcart-vague,21SV,Y,Y,NA,TRANSFER
1217,policy_golfcart-vague,21SM,Y,Y,NA,TRANSFER
1218,policy_golfcart-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER
1219,policy_homeowners_new-query,SHARED_MM_BW,Y,N,NA,AGENT_INFO
1220,policy_homeowners_new-query,BW_PROD_BW,Y,N,NA,FS_HOMEOWNER
1221,policy_homeowners_new-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,FS_HOMEOWNER
1222,policy_homeowners_new-query,FARM_PL_FAS,Y,N,NA,FAS_POLICY_HOME
1223,policy_homeowners_new-query,SHARED_MM_FARMERSERVICE,Y,N,NA,FARMERS_VANITY
1224,policy_homeowners_new-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FARMERS_VANITY
1225,policy_homeowners_new-query,FARMER_VANITY_VANITY,Y,N,NA,FARMERS_VANITY
1226,policy_homeowners_new-query,SHARED_MM_HOMEOWNER,Y,N,NA,FARMERS_VANITY
1227,policy_homeowners_new-query,21V,Y,N,NA,FARMERS_VANITY
1228,policy_homeowners_new-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,FARMERS_VANITY
1229,policy_homeowners_new-query,21SV,Y,N,NA,FARMERS_VANITY
1230,policy_homeowners_new-query,21SM,Y,N,NA,FARMERS_VANITY
1231,policy_homeowners_new-query,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_QUOTES
1232,policy_homeowners-add,SHARED_MM_BW,Y,N,NA,AGENT_INFO
1233,policy_homeowners-add,BW_PROD_BW,Y,N,NA,AGENT_INFO
1234,policy_homeowners-add,FOREMOST_AGENT_FOREMOST,Y,N,NA,AGENT_INFO
1235,policy_homeowners-add,FARM_PL_FAS,Y,N,NA,FAS_POLICY_HOME
1236,policy_homeowners-add,SHARED_MM_FARMERSERVICE,Y,N,NA,FS_HOMEOWNER
1237,policy_homeowners-add,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FS_HOMEOWNER
1238,policy_homeowners-add,FARMER_VANITY_VANITY,Y,N,NA,FS_HOMEOWNER
1239,policy_homeowners-add,SHARED_MM_HOMEOWNER,Y,N,NA,FS_HOMEOWNER
1240,policy_homeowners-add,21V,Y,N,NA,FS_HOMEOWNER
1241,policy_homeowners-add,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,FS_HOMEOWNER
1242,policy_homeowners-add,21SV,Y,N,NA,FS_HOMEOWNER
1243,policy_homeowners-add,21SM,Y,N,NA,FS_HOMEOWNER
1244,policy_homeowners-add,SHARED_MAIN_MENU_FWS,Y,N,NA,SHARED_QUOTES
1245,policy_homeowners-cancel,SHARED_MM_BW,Y,N,NA,AGENT_INFO
1246,policy_homeowners-cancel,BW_PROD_BW,Y,N,NA,AGENT_INFO
1247,policy_homeowners-cancel,FOREMOST_AGENT_FOREMOST,Y,N,NA,AGENT_INFO
1248,policy_homeowners-cancel,FARM_PL_FAS,Y,N,NA,FAS_POLICY_HOME
1249,policy_homeowners-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1250,policy_homeowners-cancel,FARMER_SALES_FARMER_TRAINING,Y,N,NA,CANCEL_POLICY
1251,policy_homeowners-cancel,FARMER_VANITY_VANITY,Y,N,NA,CANCEL_POLICY
1252,policy_homeowners-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,CANCEL_POLICY
1253,policy_homeowners-cancel,21V,Y,N,NA,CANCEL_POLICY
1254,policy_homeowners-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,CANCEL_POLICY
1255,policy_homeowners-cancel,21SV,Y,N,NA,CANCEL_POLICY
1256,policy_homeowners-cancel,21SM,Y,N,NA,CANCEL_POLICY
1257,policy_homeowners-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,CANCEL_POLICY
1258,policy_homeowners-change,SHARED_MM_BW,Y,N,NA,AGENT_INFO
1259,policy_homeowners-change,BW_PROD_BW,Y,N,NA,AGENT_INFO
1260,policy_homeowners-change,FOREMOST_AGENT_FOREMOST,Y,N,NA,AGENT_INFO
1261,policy_homeowners-change,FARM_PL_FAS,Y,N,NA,AGENT_INFO
1262,policy_homeowners-change,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1263,policy_homeowners-change,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1264,policy_homeowners-change,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1265,policy_homeowners-change,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1266,policy_homeowners-change,21V,Y,N,NA,POLICY_CHANGE
1267,policy_homeowners-change,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1268,policy_homeowners-change,21SV,Y,N,NA,POLICY_CHANGE
1269,policy_homeowners-change,21SM,Y,N,NA,POLICY_CHANGE
1270,policy_homeowners-change,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1271,policy_homeowners-renew,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT
1272,policy_homeowners-renew,BW_PROD_BW,Y,N,NA,TRANSFER
1273,policy_homeowners-renew,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1274,policy_homeowners-renew,FARM_PL_FAS,Y,N,NA,FAS_POLICY_HOME
1275,policy_homeowners-renew,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1276,policy_homeowners-renew,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1277,policy_homeowners-renew,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1278,policy_homeowners-renew,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1279,policy_homeowners-renew,21V,Y,N,NA,POLICY_CHANGE
1280,policy_homeowners-renew,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1281,policy_homeowners-renew,21SV,Y,N,NA,POLICY_CHANGE
1282,policy_homeowners-renew,21SM,Y,N,NA,POLICY_CHANGE
1283,policy_homeowners-renew,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1284,policy_homeowners-vague,SHARED_MM_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,POLICY_CHANGE
1285,policy_homeowners-vague,BW_PROD_BW,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,POLICY_QUESTION
1286,policy_homeowners-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,TRANSFER
1287,policy_homeowners-vague,FARM_PL_FAS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,FAS_POLICY_AUTO
1288,policy_homeowners-vague,SHARED_MM_FARMERSERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1289,policy_homeowners-vague,FARMER_SALES_FARMER_TRAINING,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1290,policy_homeowners-vague,FARMER_VANITY_VANITY,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1291,policy_homeowners-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1292,policy_homeowners-vague,21V,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1293,policy_homeowners-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1294,policy_homeowners-vague,21SV,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1295,policy_homeowners-vague,21SM,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1296,policy_homeowners-vague,SHARED_MAIN_MENU_FWS,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.homeowners.policy.or.update.homeowners.policy,SHARED_MAIN_MENU
1297,policy_homeowners-verify,SHARED_MM_BW,Y,N,NA,POLICY_CHANGE
1298,policy_homeowners-verify,BW_PROD_BW,Y,N,NA,TRANSFER
1299,policy_homeowners-verify,FOREMOST_AGENT_FOREMOST,Y,N,NA,TRANSFER
1300,policy_homeowners-verify,FARM_PL_FAS,Y,N,NA,FAS_POLICY_AUTO
1301,policy_homeowners-verify,SHARED_MM_FARMERSERVICE,Y,N,NA,POLICY_CHANGE
1302,policy_homeowners-verify,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE
1303,policy_homeowners-verify,FARMER_VANITY_VANITY,Y,N,NA,POLICY_CHANGE
1304,policy_homeowners-verify,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE
1305,policy_homeowners-verify,21V,Y,N,NA,POLICY_CHANGE
1306,policy_homeowners-verify,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,POLICY_CHANGE
1307,policy_homeowners-verify,21SV,Y,N,NA,POLICY_CHANGE
1308,policy_homeowners-verify,21SM,Y,N,NA,POLICY_CHANGE
1309,policy_homeowners-verify,SHARED_MAIN_MENU_FWS,Y,N,NA,POLICY_CHANGE
1310,policy_life-query,SHARED_MM_BW,Y,N,NA,FNWL_CUSTOMER
1311,policy_life-query,BW_PROD_BW,Y,N,NA,FNWL_AGENT
1312,policy_life-query,FOREMOST_AGENT_FOREMOST,Y,N,NA,FNWL_AGENT
1313,policy_life-query,FARM_PL_FAS,Y,N,NA,ADDITIONAL_DEPARTMENTS
1314,policy_life-query,SHARED_MM_FARMERSERVICE,Y,N,NA,FNWL_CUSTOMER
1315,policy_life-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,FNWL_CUSTOMER
1316,policy_life-query,FARMER_VANITY_VANITY,Y,N,NA,FNWL_CUSTOMER
1317,policy_life-query,SHARED_MM_HOMEOWNER,Y,N,NA,FNWL_CUSTOMER
1318,policy_life-query,21V,Y,N,NA,FNWL_CUSTOMER
1319,policy_life-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,FNWL_CUSTOMER
1320,policy_life-query,21SV,Y,N,NA,FNWL_CUSTOMER
1321,policy_life-query,21SM,Y,N,NA,FNWL_CUSTOMER
1322,policy_life-query,SHARED_MAIN_MENU_FWS,Y,N,NA,FNWL_CUSTOMER
1323,policy_mobile_home-vague,SHARED_MM_BW,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1324,policy_mobile_home-vague,BW_PROD_BW,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1325,policy_mobile_home-vague,FOREMOST_AGENT_FOREMOST,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1326,policy_mobile_home-vague,FARM_PL_FAS,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1327,policy_mobile_home-vague,SHARED_MM_FARMERSERVICE,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1328,policy_mobile_home-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1329,policy_mobile_home-vague,FARMER_VANITY_VANITY,Y,Y,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
1330,policy_mobile_home-vague,SHARED_MM_HOMEOWNER,Y,N,In.order.to.get.you.to.the.right.place.can.you.tell.me.a.little.more.about.why.youre.calling.You.can.say.things.like.get.quote.on.new.mobile.home.policy.or.update.mobile.home.policy,TRANSFER
